id,mainAsset,mainTimeFrame,parameters,ASSETS,ASSETS 1,TIMEFRAMES,TIMEFRAMES 1,INDICATORS_PROPERTIES,LAG_TIMESTEPS,ASSETS,LABELS,PERCENTAGE_OF_DATASET_FOR_TRAINING,FEATURES,EPOCHS,LSTM_NEURONS,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_MAX,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_MIN,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_CLOSE,HOUR_OF_DAY,DAY_OF_MONTH,DAY_OF_WEEK,WEEK_OF_YEAR,MONTH_OF_YEAR,YEAR,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_OPEN,CANDLES_CANDLES-VOLUMES_VOLUMES_VOLUME_BUY,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE1RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE2RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE3RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE4RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE5RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT1RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT2RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT3RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT4RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT5RATE,parametersHash,status,timeSeriesFileName,parametersFileName,filesTimestaps,parameters,forcastedCandle,begin,end,open,predictions,predictions 1,predictions 2,predictions 3,errorRMSE,percentageErrorRMSE,enlapsedSeconds,enlapsedMinutes,enlapsedHours,testedBy,timestamp,when,,
2112,BTC,04-hs,31,1,BTC,1,04-hs,7,10,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,470a115f80f383d283f05563dc99a76a,Tested,time-series-BTC-04-hs-0000002112,parameters-0000002112,1,2022-04-20T19:45:39.002Z,3,1650456000000,1650470399999,41261.73,3,43575.3,42584.652,43279.53,1553.664,3.57,29,0.49,0.01,p-pl / note3,1650483970489,00:00:58 HH:MM:SS ago,,
2468,BTC,06-hs,31,1,BTC,1,06-hs,8,5,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,159728e2de6331e3588ee7c183f7ee05,Tested,time-series-BTC-06-hs-0000002468,parameters-0000002468,1,2022-04-20T23:50:37.769Z,3,1650456000000,1650477599999,41370.25,3,42695.86,41530.39,42020.27,1522.416,3.57,15,0.25,0,p-pl / note2,1650498667789,00:00:41 HH:MM:SS ago,,
2643,BTC,06-hs,31,1,BTC,1,06-hs,8,10,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,37a8aa10199435b9b9e9c77432744cca,Tested,time-series-BTC-06-hs-0000002643,parameters-0000002643,1,2022-04-21T00:58:28.243Z,3,1650477600000,1650499199999,41358.19,3,42584.03,41974.406,41994.2,1518.987,3.57,47,0.79,0.01,end-debug / Laptop-Lenovo-01,1650502759781,00:00:08 HH:MM:SS ago,,
2660,BTC,06-hs,31,1,BTC,1,06-hs,9,10,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,02d0aaea406d778d7e4d39479fdcf263,Tested,time-series-BTC-06-hs-0000002660,parameters-0000002660,1,2022-04-21T01:00:25.208Z,3,1650477600000,1650499199999,41358.19,3,42148.83,41647.355,41911.28,1506.167,3.57,50,0.84,0.01,Luis-Fernando-Molina / Laptop-Lenovo-01,1650502877011,00:01:38 HH:MM:SS ago,,
2997,BTC,08-hs,31,1,BTC,1,08-hs,10,5,1,3,80,10,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,60cc610bf7d6cee5f3e8961b3e3aa96b,Tested,time-series-BTC-08-hs-0000002997,parameters-0000002997,1,2022-04-21T04:24:40.223Z,3,1650470400000,1650499199999,41358.19,3,41315.54,40611.883,41347.023,1473.252,3.57,15,0.25,0,p-pl / note1,1650515096453,00:00:57 HH:MM:SS ago,,
3214,BTC,08-hs,31,1,BTC,1,08-hs,6,10,1,3,80,6,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,951bbf514af1288025738b5f4e3b31f5,Tested,time-series-BTC-08-hs-0000003214,parameters-0000003214,1,2022-04-21T05:33:08.662Z,3,1650470400000,1650499199999,41358.19,3,41254.164,40105.39,41000.2,1471.604,3.57,19,0.32,0.01,p-pl / note3,1650519209212,00:00:40 HH:MM:SS ago,,
3550,BTC,12-hs,31,1,BTC,1,12-hs,8,5,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,fe96b21a3e385f665091b6ceb731e52c,Tested,time-series-BTC-12-hs-0000003550,parameters-0000003550,1,2022-04-21T08:52:00.842Z,3,1650456000000,1650499199999,41358.19,3,42112.242,41152.18,41764.97,1502.411,3.57,11,0.19,0,p-pl / note1,1650531133790,00:00:25 HH:MM:SS ago,,
3570,BTC,12-hs,31,1,BTC,1,12-hs,7,5,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,6e4af83ad3525cfd596d9cc9afd11006,Tested,time-series-BTC-12-hs-0000003570,parameters-0000003570,1,2022-04-21T08:54:01.230Z,3,1650456000000,1650499199999,41358.19,3,42065.094,39803.26,41205.26,1502.211,3.57,11,0.19,0,p-pl / note2,1650531254258,00:01:20 HH:MM:SS ago,,
4151,BTC,24-hs,31,1,BTC,1,24-hs,8,5,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,27e92f1e1dd6ec66dfe2f69bb176d69b,Tested,time-series-BTC-24-hs-0000004151,parameters-0000004151,1,2022-04-21T12:00:11.126Z,3,1650412800000,1650499199999,41358.19,3,42816.043,41139.8,42224.465,1526.609,3.57,24,0.4,0.01,p-pl / note1,1650542437741,01:08:11 HH:MM:SS ago,,
4154,BTC,24-hs,31,1,BTC,1,24-hs,8,5,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,1d179db60501a9da875a4744483ad5e4,Tested,time-series-BTC-24-hs-0000004154,parameters-0000004154,1,2022-04-21T12:00:46.427Z,3,1650412800000,1650499199999,41358.19,3,43145.64,40691.45,42174.99,1540.773,3.57,25,0.41,0.01,p-pl / note2,1650542471619,01:07:37 HH:MM:SS ago,,
4170,BTC,24-hs,31,1,BTC,1,24-hs,7,5,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,f8460b0cd06c71b728da54a81c1747a7,Tested,time-series-BTC-24-hs-0000004170,parameters-0000004170,1,2022-04-21T12:04:01.191Z,3,1650412800000,1650499199999,41358.19,3,43138.227,40800.37,42183.785,1540.709,3.57,161,2.69,0.04,Smidy13 / Raspberry-Pi-8GB,1650542804701,00:00:00 HH:MM:SS ago,,
4525,BTC,24-hs,31,1,BTC,1,24-hs,8,15,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,cc31bc0e7aef71c36380b105cfb2d6bd,Tested,time-series-BTC-24-hs-0000004525,parameters-0000004525,1,2022-04-21T13:31:54.279Z,3,1650412800000,1650499199999,41358.19,3,43143.72,41075.52,42455.41,1539.852,3.57,39,0.65,0.01,p-pl / note1,1650547954487,00:02:26 HH:MM:SS ago,,
4547,BTC,24-hs,31,1,BTC,1,24-hs,6,15,1,3,80,6,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,74287be90c2c05ca693b2fc4b666bce2,Tested,time-series-BTC-24-hs-0000004547,parameters-0000004547,1,2022-04-21T13:37:12.462Z,3,1650412800000,1650499199999,41358.19,3,43420.793,40542.18,42312.82,1549.07,3.57,97,1.61,0.03,caoHenriques / caoH_1,1650548330240,00:03:19 HH:MM:SS ago,,
260,BTC,24-hs,31,1,BTC,1,24-hs,5,5,1,3,80,5,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,85bb1e53d5a39c8dbf7ca610e006f902,Tested,time-series-BTC-24-hs-0000000260,parameters-0000000260,1,2022-04-18T22:44:47.512Z,3,1650153600000,1650239999999,39678.12,3,41015.71,39687.105,40456.316,1468.498,3.58,54,0.9,0.02,caoHenriques / caoH_2,1650321943282,00:02:01 HH:MM:SS ago,,
1842,BTC,03-hs,31,1,BTC,1,03-hs,6,15,1,3,80,6,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,9e4d44446c02a37446295b2a5bfe8318,Tested,time-series-BTC-03-hs-0000001842,parameters-0000001842,1,2022-04-20T17:18:47.930Z,3,1650456000000,1650466799999,41549.13,3,40412.977,39553.758,39884.15,1446.256,3.58,589,9.82,0.16,NAmorim / TestLaptop,1650475720329,00:02:15 HH:MM:SS ago,,
2810,BTC,06-hs,31,1,BTC,1,06-hs,10,15,1,3,80,10,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,9886478da3c860363e8e41be46cca44c,Tested,time-series-BTC-06-hs-0000002810,parameters-0000002810,1,2022-04-21T02:16:40.721Z,3,1650477600000,1650499199999,41358.19,3,42836.32,41935.125,42230.227,1533.64,3.58,35,0.58,0.01,p-pl / note1,1650507437298,00:02:08 HH:MM:SS ago,,
2832,BTC,06-hs,31,1,BTC,1,06-hs,7,15,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,cbda40cd7dd567f96a543852dde8ca1f,Tested,time-series-BTC-06-hs-0000002832,parameters-0000002832,1,2022-04-21T02:21:39.124Z,3,1650477600000,1650499199999,41358.19,3,42466.78,41144.516,41706.07,1521.484,3.58,27,0.45,0.01,p-pl / note3,1650507726872,00:01:16 HH:MM:SS ago,,
3586,BTC,12-hs,31,1,BTC,1,12-hs,7,5,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,319e55dc3c0f489afffcdff203fd138a,Tested,time-series-BTC-12-hs-0000003586,parameters-0000003586,1,2022-04-21T08:55:44.167Z,3,1650456000000,1650499199999,41358.19,3,41554.164,40538.715,41389.863,1488.593,3.58,32,0.54,0.01,Luis-Fernando-Molina / Laptop-Lenovo-01,1650531377176,00:00:40 HH:MM:SS ago,,
1232,BTC,02-hs,31,1,BTC,1,02-hs,7,15,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,313225aa4ab64908b151bb08bfe2d1f8,Tested,time-series-BTC-02-hs-0000001232,parameters-0000001232,1,2022-04-20T02:13:44.670Z,3,1650412800000,1650419999999,41351.39,3,42982.176,42830.832,42933.977,1542.609,3.59,84,1.4,0.02,p-pl / note2,1650420911587,00:02:52 HH:MM:SS ago,,
2146,BTC,04-hs,31,1,BTC,1,04-hs,7,10,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,d4ee2b368ba7a99e7d8fa621600cd38f,Tested,time-series-BTC-04-hs-0000002146,parameters-0000002146,1,2022-04-20T19:50:56.835Z,3,1650456000000,1650470399999,41261.73,3,40334.965,39582.57,40225.54,1446.103,3.59,26,0.43,0.01,theblockchainarborist / theblockchainarborist,1650484284877,00:05:21 HH:MM:SS ago,,
2452,BTC,06-hs,31,1,BTC,1,06-hs,9,5,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,ac0a13d99cab4902d6d3dcdd151a00a4,Tested,time-series-BTC-06-hs-0000002452,parameters-0000002452,1,2022-04-20T23:46:35.496Z,3,1650456000000,1650477599999,41370.25,3,42539.406,40995.777,41830.137,1526.714,3.59,28,0.47,0.01,p-pl / note1,1650498434514,21:54:09 HH:MM:SS ago,,
2471,BTC,06-hs,31,1,BTC,1,06-hs,8,5,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,ab01ad5fb8ed383b9cd5dbd8c89266c5,Tested,time-series-BTC-06-hs-0000002471,parameters-0000002471,1,2022-04-20T23:51:13.102Z,3,1650456000000,1650477599999,41370.25,3,42352.15,41347.004,41907.797,1518.929,3.59,21,0.36,0.01,p-pl / note1,1650498708205,00:00:39 HH:MM:SS ago,,
2491,BTC,06-hs,31,1,BTC,1,06-hs,8,5,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,843c69b97197602a4b6bf85f524b5761,Tested,time-series-BTC-06-hs-0000002491,parameters-0000002491,1,2022-04-20T23:54:57.665Z,3,1650456000000,1650477599999,41370.25,3,42700.027,41430.28,42013.633,1533.566,3.59,39,0.65,0.01,Luis-Fernando-Molina / Laptop-Lenovo-01,1650498964343,00:00:34 HH:MM:SS ago,,
2501,BTC,06-hs,31,1,BTC,1,06-hs,7,5,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,91a15109fb422a182f0c51ad654fde85,Tested,time-series-BTC-06-hs-0000002501,parameters-0000002501,1,2022-04-20T23:56:53.286Z,3,1650456000000,1650477599999,41370.25,3,43038.297,41335.016,41648.37,1543.955,3.59,19,0.31,0.01,p-pl / note3,1650499063590,00:02:01 HH:MM:SS ago,,
3045,BTC,08-hs,31,1,BTC,1,08-hs,7,5,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,ON,OFF,OFF,c25b4bf656d14aaf9c6975f8df16e239,Tested,time-series-BTC-08-hs-0000003045,parameters-0000003045,1,2022-04-21T04:32:20.206Z,3,1650470400000,1650499199999,41358.19,3,43361.926,41606.887,41886.71,1557.059,3.59,13,0.21,0,p-pl / note3,1650515554200,00:01:10 HH:MM:SS ago,,
3242,BTC,08-hs,31,1,BTC,1,08-hs,8,10,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,533a580340ed04518e73285eea47a2e0,Tested,time-series-BTC-08-hs-0000003242,parameters-0000003242,1,2022-04-21T05:40:32.296Z,3,1650470400000,1650499199999,41358.19,3,43002.87,41594.83,42445.625,1545.389,3.59,90,1.5,0.03,p-pl / note2,1650519724014,00:03:07 HH:MM:SS ago,,
3354,BTC,08-hs,31,1,BTC,1,08-hs,9,15,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,ca8c8f0df6f5552a3021b1aecc0cb454,Tested,time-series-BTC-08-hs-0000003354,parameters-0000003354,1,2022-04-21T06:55:47.994Z,3,1650470400000,1650499199999,41358.19,3,43284.453,41652.88,42658.57,1552.001,3.59,62,1.03,0.02,Luis-Fernando-Molina / Laptop-Lenovo-01,1650524211467,00:03:10 HH:MM:SS ago,,
1642,BTC,03-hs,31,1,BTC,1,03-hs,8,10,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,330217efd3b8c2904d35bc8a37da6204,Tested,time-series-BTC-03-hs-0000001642,parameters-0000001642,1,2022-04-20T15:16:22.683Z,3,1650456000000,1650466799999,41549.13,3,40314.52,39646.332,39876.62,1450.948,3.6,569,9.48,0.16,caoHenriques / caoH_3,1650468355138,00:00:00 HH:MM:SS ago,,
2159,BTC,04-hs,31,1,BTC,1,04-hs,9,10,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,OFF,ON,OFF,OFF,71b5a9d0eceb2eb94fa335825326b888,Tested,time-series-BTC-04-hs-0000002159,parameters-0000002159,1,2022-04-20T19:55:56.281Z,3,1650456000000,1650470399999,41261.73,3,43247.566,42324.875,43054.96,1557.098,3.6,114,1.9,0.03,theblockchainarborist / theblockchainarborist,1650484672656,00:04:18 HH:MM:SS ago,,
2629,BTC,06-hs,31,1,BTC,1,06-hs,11,10,1,3,80,11,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,ON,ON,OFF,OFF,affb6f017b3cc968c3a67eda8f5f7d38,Tested,time-series-BTC-06-hs-0000002629,parameters-0000002629,1,2022-04-21T00:55:05.749Z,3,1650477600000,1650499199999,41358.19,3,42295.305,41600.465,42202.363,1522.372,3.6,50,0.83,0.01,Luis-Fernando-Molina / Laptop-Lenovo-01,1650502559528,00:03:08 HH:MM:SS ago,,
2644,BTC,06-hs,31,1,BTC,1,06-hs,7,10,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,bdac32e35a619370f50d258916478a4b,Tested,time-series-BTC-06-hs-0000002644,parameters-0000002644,1,2022-04-21T00:58:32.442Z,3,1650477600000,1650499199999,41358.19,3,42698.945,41558.54,42090.402,1538.392,3.6,20,0.34,0.01,p-pl / note3,1650502734053,00:01:25 HH:MM:SS ago,,
2864,BTC,06-hs,31,1,BTC,1,06-hs,7,15,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,6bfc22e412600a8a25ab17bdce6f59a8,Tested,time-series-BTC-06-hs-0000002864,parameters-0000002864,1,2022-04-21T02:26:55.225Z,3,1650477600000,1650499199999,41358.19,3,42607.168,42029.914,41859.54,1535.534,3.6,27,0.45,0.01,p-pl / note2,1650508044444,00:01:12 HH:MM:SS ago,,
3552,BTC,12-hs,31,1,BTC,1,12-hs,7,5,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,55265465c0c3cbbc8432bbaa76ba540e,Tested,time-series-BTC-12-hs-0000003552,parameters-0000003552,1,2022-04-21T08:52:04.965Z,3,1650456000000,1650499199999,41358.19,3,41906.7,41317.81,40811.812,1510.217,3.6,12,0.2,0,p-pl / note3,1650531137771,00:01:21 HH:MM:SS ago,,
3738,BTC,12-hs,31,1,BTC,1,12-hs,7,10,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,07e317c0b785f649a390de6a2d27e02a,Tested,time-series-BTC-12-hs-0000003738,parameters-0000003738,1,2022-04-21T09:40:00.845Z,3,1650456000000,1650499199999,41358.19,3,41434.957,40995.543,41274.617,1491.615,3.6,15,0.26,0,p-pl / note3,1650534016868,00:01:40 HH:MM:SS ago,,
3749,BTC,12-hs,31,1,BTC,1,12-hs,8,10,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,OFF,ON,OFF,OFF,82dd260c1d56a54ded985ee69dd9f065,Tested,time-series-BTC-12-hs-0000003749,parameters-0000003749,1,2022-04-21T09:41:14.787Z,3,1650456000000,1650499199999,41358.19,3,42488.848,41435.21,42390.043,1528.108,3.6,51,0.85,0.01,Luis-Fernando-Molina / Laptop-Lenovo-01,1650534127036,00:00:00 HH:MM:SS ago,,
3900,BTC,12-hs,31,1,BTC,1,12-hs,8,15,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,34c751d74652a686122844475212f08f,Tested,time-series-BTC-12-hs-0000003900,parameters-0000003900,1,2022-04-21T10:33:01.893Z,3,1650456000000,1650499199999,41358.19,3,40986.523,40876.984,41186.027,1474.581,3.6,20,0.33,0.01,p-pl / note2,1650537203343,00:00:33 HH:MM:SS ago,,
2650,BTC,06-hs,31,1,BTC,1,06-hs,8,10,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,e26c953bd79ad151735cb76745673dd3,Tested,time-series-BTC-06-hs-0000002650,parameters-0000002650,1,2022-04-21T00:59:17.878Z,3,1650477600000,1650499199999,41358.19,3,42304.73,41423.49,42215.734,1529.012,3.61,23,0.38,0.01,p-pl / note1,1650502781617,00:00:40 HH:MM:SS ago,,
3011,BTC,08-hs,31,1,BTC,1,08-hs,8,5,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,53115d69bca70a47b84b28f9d0eca8d1,Tested,time-series-BTC-08-hs-0000003011,parameters-0000003011,1,2022-04-21T04:27:28.471Z,3,1650470400000,1650499199999,41358.19,3,42304.887,42283.02,41613.887,1525.598,3.61,13,0.22,0,p-pl / note1,1650515263423,00:00:29 HH:MM:SS ago,,
3920,BTC,12-hs,31,1,BTC,1,12-hs,9,15,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,65a81f6dd65cefc385c896571732bf09,Tested,time-series-BTC-12-hs-0000003920,parameters-0000003920,1,2022-04-21T10:35:58.975Z,3,1650456000000,1650499199999,41358.19,3,42084.547,41815.062,41876.008,1519.843,3.61,15,0.25,0,p-pl / note2,1650537375452,00:00:42 HH:MM:SS ago,,
4167,BTC,24-hs,31,1,BTC,1,24-hs,9,5,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,2db8f8bffa5c6afe2edc275e0be333cb,Tested,time-series-BTC-24-hs-0000004167,parameters-0000004167,1,2022-04-21T12:03:24.187Z,3,1650412800000,1650499199999,41358.19,3,43016.527,41398.164,42095.34,1554.727,3.61,42,0.69,0.01,end-debug / GEP,1650542647264,00:02:37 HH:MM:SS ago,,
4503,BTC,24-hs,31,1,BTC,1,24-hs,8,15,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,c8ccee9b31add6e9ca4439baee6a7565,Tested,time-series-BTC-24-hs-0000004503,parameters-0000004503,1,2022-04-21T13:26:37.021Z,3,1650412800000,1650499199999,41358.19,3,43149.98,41165.543,42563.54,1555.764,3.61,40,0.67,0.01,p-pl / note1,1650547638635,00:02:02 HH:MM:SS ago,,
4577,BTC,24-hs,31,1,BTC,1,24-hs,7,15,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,c0e59ace0b0997d5391a5e2219cc72cc,Tested,time-series-BTC-24-hs-0000004577,parameters-0000004577,1,2022-04-21T13:48:53.098Z,3,1650412800000,1650499199999,41358.19,3,41564.496,40390.87,41280.773,1500.594,3.61,175,2.92,0.05,end-debug / PC home,1650549109881,00:01:06 HH:MM:SS ago,,
4592,BTC,24-hs,31,1,BTC,1,24-hs,7,15,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,a1a60fa97ae674273354dd7fdda3d67d,Tested,time-series-BTC-24-hs-0000004592,parameters-0000004592,1,2022-04-21T13:53:08.902Z,3,1650412800000,1650499199999,41358.19,3,43265.156,41126.555,42531.043,1562.456,3.61,207,3.46,0.06,caoHenriques / caoH_1,1650549397629,00:01:27 HH:MM:SS ago,,
2642,BTC,06-hs,31,1,BTC,1,06-hs,8,10,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,0e18359cd790705ba98ee4ff415c9a0a,Tested,time-series-BTC-06-hs-0000002642,parameters-0000002642,1,2022-04-21T00:58:14.594Z,3,1650477600000,1650499199999,41358.19,3,43010.51,41777.277,42333.684,1555.044,3.62,50,0.83,0.01,Luis-Fernando-Molina / Laptop-Lenovo-01,1650502745911,00:00:13 HH:MM:SS ago,,
3403,BTC,08-hs,31,1,BTC,1,08-hs,8,15,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,d633522337e91605fb0fae649fc45e2e,Tested,time-series-BTC-08-hs-0000003403,parameters-0000003403,1,2022-04-21T07:03:59.439Z,3,1650470400000,1650499199999,41358.19,3,42603.258,39608.586,41998.58,1542.809,3.62,22,0.37,0.01,p-pl / note3,1650524662823,00:01:27 HH:MM:SS ago,,
